recordId,fullName,email,city,state,country,age,signupDate,purchaseAmount,status
REC-01715,Aarav Sharma,aarav.sharma1715@example.com,Mumbai,Maharashtra,India,38,2025-05-18,2864.17,Inactive
REC-01716,Ishaan Nair,ishaan.nair1716@example.com,Ahmedabad,Gujarat,India,50,2025-04-08,2286.47,Prospect
REC-01717,Aditya Mehta,aditya.mehta1717@example.com,Delhi,Delhi,India,39,2025-03-23,2094.67,Inactive
REC-01718,Ananya Sharma,ananya.sharma1718@example.com,Delhi,Delhi,India,27,2025-06-25,4315.18,Prospect
REC-01719,Vivaan Mehta,vivaan.mehta1719@example.com,Pune,Maharashtra,India,38,2025-08-12,3920.97,Active
REC-01720,Ananya Iyer,ananya.iyer1720@example.com,Jaipur,Rajasthan,India,53,2025-05-16,603.27,Active
REC-01721,Meera Mehta,meera.mehta1721@example.com,Mumbai,Maharashtra,India,41,2025-04-11,1281.08,Active
REC-01722,Arjun Gupta,arjun.gupta1722@example.com,Mumbai,Maharashtra,India,25,2025-05-22,1047.14,Prospect
REC-01723,Arjun Verma,arjun.verma1723@example.com,Surat,Gujarat,India,28,2025-06-25,1945.29,Prospect
REC-01724,Kabir Gupta,kabir.gupta1724@example.com,Hyderabad,Telangana,India,43,2025-03-27,1917.54,Inactive
REC-01725,Ishaan Iyer,ishaan.iyer1725@example.com,Bengaluru,Karnataka,India,49,2025-09-24,3760.18,Prospect
REC-01726,Riya Sharma,riya.sharma1726@example.com,Bengaluru,Karnataka,India,44,2025-08-17,957.37,Active
REC-01727,Vivaan Nair,vivaan.nair1727@example.com,Chennai,Tamil Nadu,India,24,2025-11-06,4543.80,Prospect
REC-01728,Krish Sharma,krish.sharma1728@example.com,Chennai,Tamil Nadu,India,43,2026-01-09,2126.02,Inactive
REC-01729,Aarav Shah,aarav.shah1729@example.com,Kolkata,West Bengal,India,29,2025-04-02,2435.71,Active
REC-01730,Kabir Mehta,kabir.mehta1730@example.com,Bengaluru,Karnataka,India,32,2025-05-30,2212.05,Active
REC-01731,Aarav Kapoor,aarav.kapoor1731@example.com,Bengaluru,Karnataka,India,42,2025-11-22,4156.22,Prospect
REC-01732,Ananya Sharma,ananya.sharma1732@example.com,Ahmedabad,Gujarat,India,47,2025-05-02,776.96,Active
REC-01733,Meera Reddy,meera.reddy1733@example.com,Kolkata,West Bengal,India,40,2025-10-26,1725.54,Prospect
REC-01734,Krish Patel,krish.patel1734@example.com,Jaipur,Rajasthan,India,39,2025-09-16,2361.45,Inactive
REC-01735,Ishaan Shah,ishaan.shah1735@example.com,Surat,Gujarat,India,33,2025-11-13,4709.62,Prospect
REC-01736,Aarav Patel,aarav.patel1736@example.com,Kolkata,West Bengal,India,24,2025-05-14,3086.60,Inactive
REC-01737,Ishaan Patel,ishaan.patel1737@example.com,Delhi,Delhi,India,44,2025-08-28,1812.45,Prospect
REC-01738,Arjun Verma,arjun.verma1738@example.com,Ahmedabad,Gujarat,India,52,2025-11-18,2162.64,Inactive
REC-01739,Aditya Reddy,aditya.reddy1739@example.com,Hyderabad,Telangana,India,33,2025-06-01,4065.75,Prospect
REC-01740,Vivaan Shah,vivaan.shah1740@example.com,Jaipur,Rajasthan,India,39,2026-02-20,1844.07,Prospect
REC-01741,Kabir Sharma,kabir.sharma1741@example.com,Surat,Gujarat,India,34,2025-12-01,1993.89,Prospect
REC-01742,Ishaan Joshi,ishaan.joshi1742@example.com,Surat,Gujarat,India,20,2025-12-02,2050.46,Inactive
REC-01743,Riya Reddy,riya.reddy1743@example.com,Bengaluru,Karnataka,India,38,2025-06-26,1503.97,Prospect
REC-01744,Ananya Kapoor,ananya.kapoor1744@example.com,Chennai,Tamil Nadu,India,54,2025-12-20,1806.27,Active
REC-01745,Ishaan Mehta,ishaan.mehta1745@example.com,Pune,Maharashtra,India,53,2026-01-31,2675.13,Prospect
REC-01746,Aditya Mehta,aditya.mehta1746@example.com,Mumbai,Maharashtra,India,21,2025-12-04,2234.53,Inactive
REC-01747,Ishaan Reddy,ishaan.reddy1747@example.com,Chennai,Tamil Nadu,India,53,2025-02-27,4330.46,Inactive
REC-01748,Ishaan Desai,ishaan.desai1748@example.com,Pune,Maharashtra,India,25,2025-04-14,2836.87,Inactive
REC-01749,Diya Verma,diya.verma1749@example.com,Hyderabad,Telangana,India,39,2025-07-28,1277.94,Active
REC-01750,Saanvi Reddy,saanvi.reddy1750@example.com,Ahmedabad,Gujarat,India,28,2025-04-11,4672.01,Inactive
REC-01751,Diya Desai,diya.desai1751@example.com,Delhi,Delhi,India,37,2025-05-12,1092.36,Prospect
REC-01752,Ishaan Sharma,ishaan.sharma1752@example.com,Delhi,Delhi,India,43,2025-08-10,3100.06,Active
REC-01753,Saanvi Shah,saanvi.shah1753@example.com,Mumbai,Maharashtra,India,35,2025-09-03,289.88,Inactive
REC-01754,Ishaan Patel,ishaan.patel1754@example.com,Kolkata,West Bengal,India,21,2026-02-14,4564.59,Active
REC-01755,Kabir Nair,kabir.nair1755@example.com,Ahmedabad,Gujarat,India,45,2025-03-04,4072.56,Prospect
REC-01756,Aarav Nair,aarav.nair1756@example.com,Jaipur,Rajasthan,India,41,2026-02-18,214.03,Active
REC-01757,Aarav Verma,aarav.verma1757@example.com,Pune,Maharashtra,India,22,2025-06-02,1275.76,Prospect
REC-01758,Ishaan Gupta,ishaan.gupta1758@example.com,Bengaluru,Karnataka,India,27,2026-02-20,3184.22,Inactive
REC-01759,Ishaan Reddy,ishaan.reddy1759@example.com,Delhi,Delhi,India,25,2025-03-26,3534.95,Prospect
REC-01760,Riya Reddy,riya.reddy1760@example.com,Bengaluru,Karnataka,India,36,2025-05-14,2265.01,Active
REC-01761,Aarav Patel,aarav.patel1761@example.com,Bengaluru,Karnataka,India,37,2026-02-06,280.30,Prospect
REC-01762,Ananya Gupta,ananya.gupta1762@example.com,Chennai,Tamil Nadu,India,41,2025-08-31,3673.38,Prospect
REC-01763,Vivaan Kapoor,vivaan.kapoor1763@example.com,Ahmedabad,Gujarat,India,31,2025-06-27,2796.89,Active
REC-01764,Kabir Desai,kabir.desai1764@example.com,Chennai,Tamil Nadu,India,25,2025-07-16,1953.83,Prospect
REC-01765,Riya Gupta,riya.gupta1765@example.com,Kolkata,West Bengal,India,23,2025-11-29,290.71,Prospect
REC-01766,Ananya Joshi,ananya.joshi1766@example.com,Jaipur,Rajasthan,India,27,2025-09-13,1708.62,Active
REC-01767,Diya Reddy,diya.reddy1767@example.com,Pune,Maharashtra,India,46,2025-11-30,2213.35,Inactive
REC-01768,Vivaan Patel,vivaan.patel1768@example.com,Ahmedabad,Gujarat,India,38,2025-05-08,3732.30,Prospect
REC-01769,Saanvi Iyer,saanvi.iyer1769@example.com,Hyderabad,Telangana,India,38,2026-02-14,1446.31,Inactive
REC-01770,Aditya Kapoor,aditya.kapoor1770@example.com,Jaipur,Rajasthan,India,27,2026-01-01,3002.83,Inactive
REC-01771,Aarav Gupta,aarav.gupta1771@example.com,Kolkata,West Bengal,India,26,2025-04-05,263.71,Prospect
REC-01772,Meera Joshi,meera.joshi1772@example.com,Hyderabad,Telangana,India,29,2025-03-23,2642.89,Inactive
REC-01773,Meera Sharma,meera.sharma1773@example.com,Delhi,Delhi,India,34,2025-07-20,2876.66,Prospect
REC-01774,Vivaan Patel,vivaan.patel1774@example.com,Delhi,Delhi,India,48,2025-12-21,2721.09,Active
REC-01775,Vivaan Shah,vivaan.shah1775@example.com,Mumbai,Maharashtra,India,37,2025-11-05,2099.91,Active
REC-01776,Diya Desai,diya.desai1776@example.com,Hyderabad,Telangana,India,40,2025-05-08,1701.71,Prospect
REC-01777,Ananya Iyer,ananya.iyer1777@example.com,Mumbai,Maharashtra,India,48,2025-04-16,334.95,Inactive
REC-01778,Saanvi Patel,saanvi.patel1778@example.com,Bengaluru,Karnataka,India,34,2025-10-16,4594.81,Prospect
REC-01779,Meera Gupta,meera.gupta1779@example.com,Pune,Maharashtra,India,31,2026-02-02,3739.42,Active
REC-01780,Vivaan Joshi,vivaan.joshi1780@example.com,Surat,Gujarat,India,36,2025-07-14,2910.16,Prospect
REC-01781,Vivaan Desai,vivaan.desai1781@example.com,Kolkata,West Bengal,India,27,2025-06-10,1945.65,Active
REC-01782,Aditya Patel,aditya.patel1782@example.com,Kolkata,West Bengal,India,30,2025-10-22,1803.81,Active
REC-01783,Ishaan Patel,ishaan.patel1783@example.com,Pune,Maharashtra,India,51,2026-01-03,4247.82,Active
REC-01784,Riya Shah,riya.shah1784@example.com,Mumbai,Maharashtra,India,48,2025-12-06,1668.16,Prospect
REC-01785,Kabir Nair,kabir.nair1785@example.com,Bengaluru,Karnataka,India,33,2025-11-13,1353.93,Inactive
REC-01786,Saanvi Mehta,saanvi.mehta1786@example.com,Pune,Maharashtra,India,53,2026-01-10,1791.11,Prospect
REC-01787,Arjun Reddy,arjun.reddy1787@example.com,Bengaluru,Karnataka,India,54,2025-08-22,1068.96,Prospect
REC-01788,Krish Iyer,krish.iyer1788@example.com,Kolkata,West Bengal,India,26,2026-01-13,2673.92,Inactive
REC-01789,Diya Sharma,diya.sharma1789@example.com,Bengaluru,Karnataka,India,47,2025-07-22,1106.50,Prospect
REC-01790,Arjun Patel,arjun.patel1790@example.com,Surat,Gujarat,India,43,2025-02-27,3130.62,Inactive
REC-01791,Riya Patel,riya.patel1791@example.com,Mumbai,Maharashtra,India,54,2025-11-04,4737.08,Prospect
REC-01792,Krish Nair,krish.nair1792@example.com,Ahmedabad,Gujarat,India,41,2025-06-16,3112.16,Inactive
REC-01793,Meera Nair,meera.nair1793@example.com,Pune,Maharashtra,India,20,2026-02-05,4349.60,Active
REC-01794,Vivaan Shah,vivaan.shah1794@example.com,Jaipur,Rajasthan,India,27,2026-01-15,1445.53,Inactive
REC-01795,Arjun Kapoor,arjun.kapoor1795@example.com,Hyderabad,Telangana,India,29,2025-10-09,521.51,Active
REC-01796,Krish Joshi,krish.joshi1796@example.com,Mumbai,Maharashtra,India,20,2025-04-23,2704.84,Prospect
REC-01797,Diya Mehta,diya.mehta1797@example.com,Jaipur,Rajasthan,India,31,2026-01-30,1378.30,Prospect
REC-01798,Saanvi Verma,saanvi.verma1798@example.com,Mumbai,Maharashtra,India,54,2025-06-02,2337.40,Inactive
REC-01799,Riya Iyer,riya.iyer1799@example.com,Ahmedabad,Gujarat,India,41,2025-05-22,1311.04,Active
REC-01800,Arjun Joshi,arjun.joshi1800@example.com,Chennai,Tamil Nadu,India,32,2025-08-05,1498.34,Prospect
REC-01801,Meera Verma,meera.verma1801@example.com,Delhi,Delhi,India,23,2025-09-29,3536.49,Active
REC-01802,Diya Sharma,diya.sharma1802@example.com,Mumbai,Maharashtra,India,24,2025-12-09,1741.37,Active
REC-01803,Krish Verma,krish.verma1803@example.com,Ahmedabad,Gujarat,India,27,2025-10-05,837.31,Active
REC-01804,Krish Iyer,krish.iyer1804@example.com,Delhi,Delhi,India,42,2025-05-28,850.06,Prospect
REC-01805,Arjun Sharma,arjun.sharma1805@example.com,Pune,Maharashtra,India,26,2025-02-24,115.45,Active
REC-01806,Krish Gupta,krish.gupta1806@example.com,Chennai,Tamil Nadu,India,49,2025-06-27,2658.28,Inactive
REC-01807,Meera Gupta,meera.gupta1807@example.com,Hyderabad,Telangana,India,35,2025-03-20,4813.42,Active
REC-01808,Aarav Reddy,aarav.reddy1808@example.com,Pune,Maharashtra,India,48,2025-10-15,806.20,Prospect
REC-01809,Riya Iyer,riya.iyer1809@example.com,Pune,Maharashtra,India,21,2025-05-04,183.93,Prospect
REC-01810,Riya Kapoor,riya.kapoor1810@example.com,Surat,Gujarat,India,34,2025-06-12,2805.21,Prospect
REC-01811,Ananya Patel,ananya.patel1811@example.com,Chennai,Tamil Nadu,India,47,2026-01-24,608.18,Inactive
REC-01812,Krish Patel,krish.patel1812@example.com,Ahmedabad,Gujarat,India,24,2026-01-13,2437.02,Inactive
REC-01813,Ishaan Desai,ishaan.desai1813@example.com,Pune,Maharashtra,India,33,2025-07-16,463.19,Prospect
REC-01814,Riya Nair,riya.nair1814@example.com,Kolkata,West Bengal,India,33,2025-11-09,773.09,Active
REC-01815,Krish Reddy,krish.reddy1815@example.com,Kolkata,West Bengal,India,47,2025-08-15,3969.65,Prospect
REC-01816,Saanvi Mehta,saanvi.mehta1816@example.com,Ahmedabad,Gujarat,India,30,2025-02-21,1715.90,Inactive
REC-01817,Kabir Verma,kabir.verma1817@example.com,Pune,Maharashtra,India,38,2025-03-15,1771.26,Active
REC-01818,Krish Reddy,krish.reddy1818@example.com,Delhi,Delhi,India,27,2025-06-30,1510.19,Prospect
REC-01819,Vivaan Verma,vivaan.verma1819@example.com,Surat,Gujarat,India,43,2025-03-01,4019.82,Inactive
REC-01820,Krish Verma,krish.verma1820@example.com,Pune,Maharashtra,India,42,2025-09-01,2513.07,Prospect
REC-01821,Meera Shah,meera.shah1821@example.com,Pune,Maharashtra,India,25,2025-12-11,2948.77,Prospect
REC-01822,Ananya Shah,ananya.shah1822@example.com,Mumbai,Maharashtra,India,25,2025-10-15,923.90,Active
REC-01823,Ananya Mehta,ananya.mehta1823@example.com,Ahmedabad,Gujarat,India,20,2025-12-23,2175.60,Prospect
REC-01824,Meera Verma,meera.verma1824@example.com,Delhi,Delhi,India,44,2025-02-28,2873.88,Active
REC-01825,Ananya Reddy,ananya.reddy1825@example.com,Hyderabad,Telangana,India,41,2025-08-08,236.73,Active
REC-01826,Vivaan Gupta,vivaan.gupta1826@example.com,Delhi,Delhi,India,39,2025-11-15,4679.67,Inactive
REC-01827,Riya Kapoor,riya.kapoor1827@example.com,Mumbai,Maharashtra,India,49,2025-09-15,3404.80,Active
REC-01828,Krish Gupta,krish.gupta1828@example.com,Delhi,Delhi,India,23,2025-09-17,4052.34,Active
REC-01829,Krish Desai,krish.desai1829@example.com,Pune,Maharashtra,India,20,2025-03-27,1023.35,Inactive
REC-01830,Kabir Kapoor,kabir.kapoor1830@example.com,Bengaluru,Karnataka,India,30,2025-09-09,2424.15,Prospect
REC-01831,Krish Mehta,krish.mehta1831@example.com,Delhi,Delhi,India,31,2025-02-21,4222.40,Active
REC-01832,Arjun Kapoor,arjun.kapoor1832@example.com,Pune,Maharashtra,India,20,2025-09-30,4142.80,Inactive
REC-01833,Vivaan Reddy,vivaan.reddy1833@example.com,Jaipur,Rajasthan,India,53,2026-01-04,1242.89,Active
REC-01834,Aditya Reddy,aditya.reddy1834@example.com,Delhi,Delhi,India,22,2025-08-10,3803.74,Inactive
REC-01835,Kabir Shah,kabir.shah1835@example.com,Chennai,Tamil Nadu,India,52,2025-12-27,3246.10,Active
REC-01836,Ananya Reddy,ananya.reddy1836@example.com,Chennai,Tamil Nadu,India,22,2025-04-05,2114.21,Inactive
REC-01837,Diya Iyer,diya.iyer1837@example.com,Mumbai,Maharashtra,India,47,2025-04-24,1513.17,Inactive
REC-01838,Diya Patel,diya.patel1838@example.com,Ahmedabad,Gujarat,India,21,2025-07-08,3777.59,Prospect
REC-01839,Kabir Nair,kabir.nair1839@example.com,Chennai,Tamil Nadu,India,25,2025-12-24,2752.15,Inactive
REC-01840,Aarav Kapoor,aarav.kapoor1840@example.com,Jaipur,Rajasthan,India,49,2025-10-01,2453.14,Prospect
REC-01841,Krish Mehta,krish.mehta1841@example.com,Delhi,Delhi,India,44,2026-01-11,1190.22,Active
REC-01842,Arjun Reddy,arjun.reddy1842@example.com,Jaipur,Rajasthan,India,21,2026-02-09,492.83,Prospect
REC-01843,Diya Verma,diya.verma1843@example.com,Bengaluru,Karnataka,India,20,2026-01-21,3486.60,Active
REC-01844,Diya Gupta,diya.gupta1844@example.com,Ahmedabad,Gujarat,India,49,2026-02-10,3528.25,Prospect
REC-01845,Kabir Desai,kabir.desai1845@example.com,Chennai,Tamil Nadu,India,44,2025-08-01,3010.95,Inactive
REC-01846,Ishaan Kapoor,ishaan.kapoor1846@example.com,Jaipur,Rajasthan,India,31,2025-09-23,1492.24,Prospect
REC-01847,Krish Sharma,krish.sharma1847@example.com,Surat,Gujarat,India,32,2025-02-24,1613.04,Prospect
REC-01848,Ananya Verma,ananya.verma1848@example.com,Bengaluru,Karnataka,India,36,2025-06-03,1316.43,Prospect
REC-01849,Diya Sharma,diya.sharma1849@example.com,Ahmedabad,Gujarat,India,25,2025-11-19,1397.00,Inactive
REC-01850,Kabir Kapoor,kabir.kapoor1850@example.com,Pune,Maharashtra,India,26,2025-10-16,1738.78,Inactive
REC-01851,Ishaan Shah,ishaan.shah1851@example.com,Surat,Gujarat,India,21,2025-09-14,3458.94,Active
REC-01852,Riya Patel,riya.patel1852@example.com,Chennai,Tamil Nadu,India,54,2025-10-07,2235.23,Active
REC-01853,Aarav Verma,aarav.verma1853@example.com,Mumbai,Maharashtra,India,51,2025-12-13,2347.19,Active
REC-01854,Riya Shah,riya.shah1854@example.com,Chennai,Tamil Nadu,India,45,2025-12-03,3763.14,Prospect
REC-01855,Aarav Iyer,aarav.iyer1855@example.com,Pune,Maharashtra,India,51,2025-08-21,1826.40,Inactive
REC-01856,Aditya Patel,aditya.patel1856@example.com,Ahmedabad,Gujarat,India,48,2025-08-25,1337.73,Prospect
REC-01857,Krish Reddy,krish.reddy1857@example.com,Mumbai,Maharashtra,India,41,2025-10-20,4532.63,Prospect
REC-01858,Vivaan Patel,vivaan.patel1858@example.com,Delhi,Delhi,India,47,2025-05-24,4090.07,Active
REC-01859,Kabir Kapoor,kabir.kapoor1859@example.com,Mumbai,Maharashtra,India,40,2025-10-07,2198.48,Prospect
REC-01860,Ananya Desai,ananya.desai1860@example.com,Ahmedabad,Gujarat,India,47,2026-02-06,481.58,Prospect
REC-01861,Vivaan Reddy,vivaan.reddy1861@example.com,Pune,Maharashtra,India,41,2025-09-18,907.51,Prospect
REC-01862,Vivaan Joshi,vivaan.joshi1862@example.com,Mumbai,Maharashtra,India,44,2025-05-16,3785.09,Prospect
REC-01863,Meera Iyer,meera.iyer1863@example.com,Kolkata,West Bengal,India,47,2025-05-06,4533.35,Inactive
REC-01864,Saanvi Reddy,saanvi.reddy1864@example.com,Hyderabad,Telangana,India,34,2025-11-16,3891.37,Inactive
REC-01865,Krish Mehta,krish.mehta1865@example.com,Hyderabad,Telangana,India,41,2025-07-21,2590.45,Active
REC-01866,Aarav Mehta,aarav.mehta1866@example.com,Delhi,Delhi,India,53,2026-01-27,1178.81,Active
REC-01867,Aarav Iyer,aarav.iyer1867@example.com,Mumbai,Maharashtra,India,46,2025-05-11,2616.71,Active
REC-01868,Riya Kapoor,riya.kapoor1868@example.com,Delhi,Delhi,India,48,2025-08-06,2558.74,Prospect
REC-01869,Meera Nair,meera.nair1869@example.com,Jaipur,Rajasthan,India,25,2025-08-15,4489.34,Inactive
REC-01870,Diya Desai,diya.desai1870@example.com,Pune,Maharashtra,India,33,2025-03-05,230.68,Inactive
REC-01871,Diya Verma,diya.verma1871@example.com,Ahmedabad,Gujarat,India,54,2025-04-15,892.77,Active
REC-01872,Riya Joshi,riya.joshi1872@example.com,Mumbai,Maharashtra,India,24,2025-09-08,4335.84,Inactive
REC-01873,Vivaan Gupta,vivaan.gupta1873@example.com,Delhi,Delhi,India,37,2025-12-02,4203.69,Inactive
REC-01874,Meera Shah,meera.shah1874@example.com,Bengaluru,Karnataka,India,45,2025-07-20,1615.08,Inactive
REC-01875,Saanvi Kapoor,saanvi.kapoor1875@example.com,Bengaluru,Karnataka,India,23,2025-11-02,3975.66,Prospect
REC-01876,Krish Verma,krish.verma1876@example.com,Kolkata,West Bengal,India,45,2025-08-04,3849.20,Prospect
REC-01877,Krish Nair,krish.nair1877@example.com,Ahmedabad,Gujarat,India,27,2025-11-15,867.68,Inactive
REC-01878,Krish Gupta,krish.gupta1878@example.com,Hyderabad,Telangana,India,32,2025-07-18,3965.84,Prospect
REC-01879,Ishaan Shah,ishaan.shah1879@example.com,Kolkata,West Bengal,India,50,2025-07-04,4872.57,Prospect
REC-01880,Krish Nair,krish.nair1880@example.com,Ahmedabad,Gujarat,India,49,2025-08-27,247.72,Active
REC-01881,Saanvi Gupta,saanvi.gupta1881@example.com,Pune,Maharashtra,India,36,2025-11-05,1721.86,Inactive
REC-01882,Kabir Gupta,kabir.gupta1882@example.com,Delhi,Delhi,India,22,2025-03-27,4559.84,Inactive
REC-01883,Ishaan Joshi,ishaan.joshi1883@example.com,Mumbai,Maharashtra,India,53,2026-01-20,1224.56,Inactive
REC-01884,Saanvi Shah,saanvi.shah1884@example.com,Hyderabad,Telangana,India,33,2025-05-09,734.42,Prospect
REC-01885,Diya Reddy,diya.reddy1885@example.com,Mumbai,Maharashtra,India,23,2025-03-05,4206.92,Active
REC-01886,Riya Gupta,riya.gupta1886@example.com,Pune,Maharashtra,India,45,2025-03-21,4409.46,Prospect
REC-01887,Kabir Mehta,kabir.mehta1887@example.com,Hyderabad,Telangana,India,24,2025-10-01,3445.70,Active
REC-01888,Arjun Joshi,arjun.joshi1888@example.com,Ahmedabad,Gujarat,India,50,2025-09-19,2767.49,Prospect
REC-01889,Diya Verma,diya.verma1889@example.com,Ahmedabad,Gujarat,India,40,2025-06-20,4528.25,Active
REC-01890,Saanvi Desai,saanvi.desai1890@example.com,Mumbai,Maharashtra,India,46,2025-04-21,4014.58,Prospect
REC-01891,Ananya Iyer,ananya.iyer1891@example.com,Kolkata,West Bengal,India,43,2025-08-08,2961.34,Inactive
REC-01892,Aditya Sharma,aditya.sharma1892@example.com,Hyderabad,Telangana,India,35,2026-01-24,3997.37,Inactive
REC-01893,Saanvi Sharma,saanvi.sharma1893@example.com,Hyderabad,Telangana,India,23,2025-05-04,4893.64,Inactive
REC-01894,Diya Reddy,diya.reddy1894@example.com,Pune,Maharashtra,India,49,2025-03-29,2638.63,Active
REC-01895,Diya Joshi,diya.joshi1895@example.com,Delhi,Delhi,India,40,2026-01-03,1837.42,Active
REC-01896,Saanvi Nair,saanvi.nair1896@example.com,Pune,Maharashtra,India,52,2025-05-22,3909.21,Inactive
REC-01897,Arjun Mehta,arjun.mehta1897@example.com,Chennai,Tamil Nadu,India,40,2026-01-23,1623.22,Active
REC-01898,Ananya Desai,ananya.desai1898@example.com,Surat,Gujarat,India,26,2025-11-14,2145.43,Inactive
REC-01899,Ananya Nair,ananya.nair1899@example.com,Kolkata,West Bengal,India,35,2025-05-06,2917.77,Inactive
REC-01900,Vivaan Iyer,vivaan.iyer1900@example.com,Mumbai,Maharashtra,India,53,2026-02-14,4169.13,Prospect
REC-01901,Diya Desai,diya.desai1901@example.com,Hyderabad,Telangana,India,38,2025-02-21,3668.38,Prospect
REC-01902,Saanvi Joshi,saanvi.joshi1902@example.com,Kolkata,West Bengal,India,26,2025-06-10,1561.62,Prospect
REC-01903,Aditya Reddy,aditya.reddy1903@example.com,Bengaluru,Karnataka,India,26,2025-05-07,3361.19,Inactive
REC-01904,Ishaan Iyer,ishaan.iyer1904@example.com,Ahmedabad,Gujarat,India,26,2025-09-27,2083.43,Inactive
REC-01905,Saanvi Gupta,saanvi.gupta1905@example.com,Chennai,Tamil Nadu,India,28,2025-06-20,1979.30,Inactive
REC-01906,Meera Joshi,meera.joshi1906@example.com,Jaipur,Rajasthan,India,45,2025-05-18,4860.82,Active
REC-01907,Arjun Gupta,arjun.gupta1907@example.com,Mumbai,Maharashtra,India,47,2025-09-11,4611.65,Inactive
REC-01908,Ananya Verma,ananya.verma1908@example.com,Surat,Gujarat,India,51,2025-11-01,3430.62,Inactive
REC-01909,Riya Gupta,riya.gupta1909@example.com,Mumbai,Maharashtra,India,46,2025-08-16,182.51,Prospect
REC-01910,Ananya Reddy,ananya.reddy1910@example.com,Hyderabad,Telangana,India,29,2025-08-27,459.31,Prospect
REC-01911,Saanvi Verma,saanvi.verma1911@example.com,Hyderabad,Telangana,India,53,2025-12-15,1001.85,Active
REC-01912,Vivaan Nair,vivaan.nair1912@example.com,Hyderabad,Telangana,India,50,2025-08-07,4790.30,Active
REC-01913,Ananya Mehta,ananya.mehta1913@example.com,Chennai,Tamil Nadu,India,42,2025-12-22,196.10,Inactive
REC-01914,Aarav Desai,aarav.desai1914@example.com,Ahmedabad,Gujarat,India,28,2025-04-06,1297.07,Inactive
REC-01915,Arjun Patel,arjun.patel1915@example.com,Chennai,Tamil Nadu,India,22,2025-07-06,4341.28,Prospect
REC-01916,Krish Iyer,krish.iyer1916@example.com,Ahmedabad,Gujarat,India,42,2025-12-30,2785.05,Active
